city,avg_temp,wind_speed,precipitation,transport_capacity,resident_population,historical_signups,signup_growth,temp_cost,wind_cost,precip_cost,score
509780,5.488004284184219,3.516305027234574,0,11991.7,2470630,411512,0,1.9023991431631562,1.5163050272345742,0,0.43370628951773277
552990,0.999296332131234,2.369515543353113,0,11668.1,32054159,321,0,2.800140733573753,0.369515543353113,0,0.4333863261521068
松原,3.711533420707733,1.754752718344441,0,899.1,2252994,554,0,2.2576933158584533,0.2452472816555591,0,0.4332364778028333
恩施土家族苗族自治州,3.7214669051878353,1.6933678941723276,0,74.1,3456136,2580,0,2.255706618962433,0.3066321058276724,0,0.43321023458547553
乌鲁木齐,3.232207489697187,1.9061229370963884,0,321.4,4054369,214,0,2.3535585020605625,0.09387706290361164,0,0.43296952065361344
467403,25.399374619994788,2.801902197515852,0,3432.1,3758622,398,0,2.0798749239989576,0.8019021975158518,0,0.43289110932892955
564625,25.63636363636364,2.606060606060606,0,30590.4,689611,1437,0,2.127272727272728,0.606060606060606,0,0.43208540024656683
507270,-0.661905615,2.343022214260122,0,472.5,44224288,27556,0,3.132381122951554,0.343022214260122,0,0.43203376550798994
朔州,4.111993197887766,1.5,0,18733.5,1593444,32,0,2.1776013604224467,0.5,0,0.4320190371717078
Grossglockner,5.5500429922613925,3.2750899928005763,0,412.6,1202499,353,0,1.8899914015477215,1.2750899928005763,0,0.4314201658341705
529550,3.7214669051878353,1.6188833408987744,0,330.2,2282581,5311,0,2.255706618962433,0.3811166591012256,0,0.4305723505372387
阳江,2.9943082155002685,1.9694347737046896,0,4417,2602959,429,0,2.4011383568999465,0.030565226295310444,0,0.43054091563568253
563850,4.701585667215816,2.8647810407006697,0,916.8,1342764,141,0,2.0596828665568365,0.8647810407006697,0,0.4303047837574936
Fushou,3.158589835361489,1.4017028288931612,0,693.7,12748262,7921,0,2.368282032927702,0.5982971711068388,0,0.4300869414562771
伊春,3.4400481058328323,2.223366782715544,0,8188.2,878881,9513,0,2.3119903788334333,0.2233667827155439,0,0.4297955723263212
M,4.544223826714801,2.8647810407006697,0,24.5,2500063,226,0,2.0911552346570397,0.8647810407006697,0,0.42958502495040635
衡水,4.27723373838456,1.177847589982946,0,1866.6,4212933,39,0,2.144553252323088,0.8221524100170541,0,0.4291277925612543
Sea,23.28018292682927,4.160958017384871,0,30590.4,1970265,17688,0,1.6560365853658539,2.1609580173848713,0,0.4289062386878058
Lingshan,4.544223826714801,1.180585614258434,0,2385.6,556621,5611,0,2.0911552346570397,0.8194143857415661,0,0.42882760908991235
589680,23.882029012288644,4.160958017384871,0,31773.4,9404283,11235,0,1.7764058024577287,2.1609580173848713,0,0.4287974351787379
Stone,4.701585667215816,2.911124744376278,0,8893.6,446996,220,0,2.0596828665568365,0.911124744376278,0,0.42861815767532513
天津,5.320687179487179,3.884443085168357,0,5078.5,13866009,48,0,1.935862564102564,1.884443085168357,0,0.4285871516376737
淮安,23.4457100591716,4.151642058165548,0,74.1,4556230,102,0,1.68914201183432,2.1516420581655478,0,0.4285117433112844
508880,5.178078262651097,3.167680803114116,0,693.7,63487,20164,0,1.9643843474697806,1.167680803114116,0,0.4284604511024202
526020,4.690961159835332,2.984969849698497,0,74.1,2249502,429,0,2.0618077680329336,0.9849698496984969,0,0.42845280267345415
南昌,3.158589835361489,2.3729041513494127,0,3432.1,6255007,230,0,2.368282032927702,0.3729041513494127,0,0.42840264659219135
Tor,3.8117051764284433,2.627057497181511,0,3.4,4559797,408,0,2.2376589647143112,0.6270574971815108,0,0.4283844431679771
濮阳,3.315161001788909,2.3587277029486717,0,1866.6,3772088,53,0,2.3369677996422182,0.35872770294867173,0,0.4279992626602264
黄山,24.930047452771063,3.177242094349404,0,1.3,1330565,7921,0,1.9860094905542127,1.177242094349404,0,0.427983549714465
529960,5.706463177302059,4.678528989961074,0,18733.5,23533217,3627,0,1.8587073645395882,2.678528989961074,0,0.4276428134618736
Nozawa,-3.282486173,2.381793061099171,0,36.6,60003258,473,0,3.6564972346589415,0.3817930610991711,0,0.4271400032875848
560180,2.568566598236928,2.0206204379562043,0,18733.5,2855131,65,0,2.4862866803526145,0.020620437956204274,0,0.4269210099590055
OSJ,3.1624183335008547,2.374807751461089,0,1942.8,4556230,197,0,2.3675163332998292,0.374807751461089,0,0.42675100482899025
466960,23.989863684026563,3.884443085168357,0,899.1,3254883,158,0,1.7979727368053127,1.884443085168357,0,0.42595318162384715
561520,2.55161256653794,2.204507160909857,0,31773.4,5765775,2,0,2.489677486692412,0.204507160909857,0,0.4258496012391437
541611,5.562219632974075,3.572385668511506,0,4695,1613585,114,0,1.8875560734051853,1.5723856685115059,0,0.42559337118391094
SeJong,1.5849515485464565,1.9671404155797427,0,3213.5,12183280,139,0,2.683009690290709,0.03285958442025727,0,0.4251360757249509
541020,4.264643846635088,3.100017874698364,0,160.5,5231180,46655,0,2.1470712306729824,1.1000178746983642,0,0.4245344600616816
克孜勒苏柯尔克孜自治州,25.183074407195424,3.177242094349404,0,1755.8,622222,49,0,2.0366148814390845,1.177242094349404,0,0.4242026080759962
澳门,17.809802517139058,8.23496675191816,0,11992.5,0,376,0,0.5619605034278117,6.23496675191816,0,0.42419204549387673
467400,25.8601276335344,3.020532696118429,0,8,4868243,677,0,2.17202552670688,1.020532696118429,0,0.4237784759290154
509830,4.873250691527508,3.6421560574948666,0,304,9572903,3594,0,2.0253498616944983,1.6421560574948666,0,0.4235233499510326
507740,2.8016074298981963,2.27108840434267,0,11991.7,2439585,677,0,2.4396785140203607,0.2710884043426698,0,0.42343078255059763
淮南,3.232207489697187,2.5072669009716764,0,566.7,3033528,147,0,2.3535585020605625,0.5072669009716764,0,0.42317026422772874
466860,23.660482320731635,5.527296557348401,0,3.4,3254883,1603366,0,1.732096464146327,3.527296557348401,0,0.4231619793868761
509630,4.075777399408549,3.0476834841831706,0,11992.5,5279102,770,0,2.1848445201182902,1.0476834841831706,0,0.42307914150445924
可克达拉,4.429358645459209,3.167680803114116,0,899.1,69524,229968,0,2.114128270908158,1.167680803114116,0,0.42280129874365435
四平,21.54908552985476,5.511597315436242,0,11992.5,1814733,600,0,1.3098171059709522,3.5115973154362417,0,0.4227169272584387
561060,2.900104895104895,2.308660998937301,0,5078.5,954259,11235,0,2.419979020979021,0.30866099893730103,0,0.4223212425131204
Hakone,18.14498968332287,8.242835727670206,0,5078.5,3456161,88,0,0.6289979366645738,6.242835727670206,0,0.4222429313033177
Hurtwood,4.429358645459209,3.076985050577388,0,5078.5,648173,1356,0,2.114128270908158,1.0769850505773881,0,0.4219615142870916
杭州,2.5895730779557864,2.647431840311587,0,11991.7,11936010,586,0,2.4820853844088426,0.6474318403115871,0,0.42193660361993535
锡林郭勒,3.315161001788909,2.5647932700912834,0,31773.4,1107075,73,0,2.3369677996422182,0.5647932700912834,0,0.4218179025636724
中卫,2.9943082155002685,1.6188833408987744,0,304,1067336,2610,0,2.4011383568999465,0.3811166591012256,0,0.42162935607326485
530680,6.017473150717993,4.114584593058411,0,899.1,3614866,2270,0,1.7965053698564013,2.114584593058411,0,0.42130485505707754
白银,27.809931752873567,2.0525507068223723,0,8188.2,1512110,25,0,2.5619863505747134,0.052550706822372284,0,0.42101164250286677
450110,23.836909334264437,4.219576103412135,0,1757.9,3521078,936,0,1.7673818668528873,2.219576103412135,0,0.42076590730770297
599480,23.21639034060191,4.725403116836321,0,3213.5,5952128,1,0,1.6432780681203822,2.725403116836321,0,0.4203619105060262
昆玉,4.023746149106593,2.9251945126945125,0,8,63487,810,0,2.1952507701786814,0.9251945126945125,0,0.42000906894166645
台湾省,3.8117051764284433,1.177847589982946,0,4695,0,66,0,2.2376589647143112,0.8221524100170541,0,0.4199166042028109
KAT,26.39347907557776,3.100017874698364,0,26767.1,8357897,88,0,2.278695815115552,1.1000178746983642,0,0.4198816233557126
560650,1.686097186700767,2.08958744674218,0,2205.3,6709629,795,0,2.6627805626598464,0.08958744674218,0,0.4197248512937156
呼和浩特,5.178078262651097,3.710041493775933,0,693.7,3446100,76,0,1.9643843474697806,1.710041493775933,0,0.41943005302743785
505480,2.0208065810593903,2.138076112059444,0,2618.4,3210714,48,0,2.595838683788122,0.1380761120594438,0,0.4188493216834428
523230,6.493714234620887,4.43005723484171,0,2618.4,1848607,52,0,1.7012571530758227,2.43005723484171,0,0.41877197349609885
512880,3.4400481058328323,2.9618610944076966,0,5078.5,6455231,3721,0,2.3119903788334333,0.9618610944076966,0,0.41870853250832824
QLG,24.949809560083796,3.759027046013348,0,4695,5304061,98,0,1.9899619120167593,1.759027046013348,0,0.4186401689355886
琼海,5.075936149783965,3.575680287382128,0,402.7,528238,6759,0,1.984812770043207,1.575680287382128,0,0.4184581674389477
天水,4.915276400036071,3.622603237336898,0,8,2984659,196,0,2.016944719992786,1.622603237336898,0,0.41766465069796177
达州,5.8328599499821365,4.254981615998566,0,412.6,5385422,1092,0,1.8334280100035727,2.254981615998566,0,0.41744543532465855
533910,4.698291377150017,3.5258967329220927,0,336.2,1157817,119715,0,2.0603417245699966,1.5258967329220927,0,0.4172591065931098
临汾,2.7797210300429187,2.6054782218230805,0,4695,3976481,4280,0,2.4440557939914163,0.6054782218230805,0,0.4171167951495616
586590,25.33333333333333,3.7916666666666665,0,11991.7,9026015,4178,0,2.0666666666666655,1.7916666666666665,0,0.41709512388761993
540960,4.429358645459209,3.3898313798067035,0,412.6,1434603,85274,0,2.114128270908158,1.3898313798067035,0,0.4168349721085949
宁德,28.313694109882857,1.9016595240266252,0,899.1,3146789,677,0,2.6627388219765713,0.09834047597337481,0,0.41634464537772015
海东,2.7797210300429187,2.532156944156114,0,899.1,1358471,141,0,2.4440557939914163,0.5321569441561138,0,0.41627227145223944
599810,27.809931752873567,3.2253287695910644,0,30590.4,22531421,16,0,2.5619863505747134,1.2253287695910644,0,0.4159856976872196
威海,3.232207489697187,2.845450308749854,0,412.6,2906548,5625,0,2.3535585020605625,0.8454503087498542,0,0.4155854417599976
汕头,1.7163842826243692,1.4071846453864314,0,607.7,5502031,547350,0,2.656723143475126,0.5928153546135686,0,0.4155687006958947
苏州,2.135325419566108,2.7399917965545533,0,4695,12748262,19,0,2.5729349160867785,0.7399917965545533,0,0.4155101559896606
定安县,5.660918952108064,4.019358400650899,0,23.9,284690,32,0,1.8678162095783872,2.0193584006508987,0,0.41546417875886693
甘孜藏族自治州,4.429358645459209,3.417338451695457,0,31773.4,1107431,173,0,2.114128270908158,1.417338451695457,0,0.4154570604902266
Meishan,2.568566598236928,2.465227601156069,0,24.5,1031396,14,0,2.4862866803526145,0.465227601156069,0,0.41524896603568323
Brisbane,4.698291377150017,3.7916666666666665,0,330.2,7102116,96,0,2.0603417245699966,1.7916666666666665,0,0.4151610507461739
596730,23.81826320501343,4.607932087675171,0,304,6174050,280,0,1.763652641002686,2.607932087675171,0,0.41484829928676564
505640,2.3802370733701204,2.391425908667288,0,11992.5,545992,55,0,2.523952585325976,0.391425908667288,0,0.4147636619296861
552280,2.9240817405091164,2.826759939785708,0,5365.7,5092611,73,0,2.4151836518981766,0.8267599397857079,0,0.4146503658007134
嘉峪关,4.915276400036071,3.65768600122976,0,1978.8,312663,196,0,2.016944719992786,1.6576860012297598,0,0.41434296293601164
532310,7.267406280755122,5.511597315436242,0,8893.6,10071722,53,0,1.5465187438489756,3.5115973154362417,0,0.41408665922057136
Yujia,4.604221177432542,3.6026022754780924,0,5078.5,2404954,65,0,2.0791557645134917,1.6026022754780924,0,0.41380996856225805
509150,3.158589835361489,2.846702460850112,0,61.9,66571,119715,0,2.368282032927702,0.8467024608501119,0,0.41380865739654266
595620,25.271736427683383,3.710041493775933,0,61.9,3337559,8296,0,2.0543472855366764,1.710041493775933,0,0.4137877936357975
吐鲁番,2.059030758226037,1.655299539170507,0,336.2,693988,52,0,2.5881938483547926,0.344700460829493,0,0.41245430324713445
昌吉回族自治州,2.9943082155002685,2.815452246176081,0,899.1,1613585,83,0,2.4011383568999465,0.8154522461760809,0,0.41241049514207095
株洲,5.320687179487179,4.114584593058411,0,23.9,3902738,456,0,1.935862564102564,2.114584593058411,0,0.4123866690699017
Wuxi,8.701533899171695,6.228599694217106,0,4695,2726181,23400,0,1.259693220165661,4.228599694217106,0,0.4123006951246287
普洱,2.3802370733701204,1.4071846453864314,0,26767.1,2404954,1935,0,2.523952585325976,0.5928153546135686,0,0.4122742976158656
507560,2.7797210300429187,2.88407261670542,0,472.5,5163970,25,0,2.4440557939914163,0.8840726167054198,0,0.4117140186935015
巴音郭楞蒙古自治州,1.686097186700767,1.7457453334501798,0,916.8,1509233,158,0,2.6627805626598464,0.2542546665498202,0,0.41148205898495355
540120,2.9943082155002685,2.972410042599474,0,30590.4,3624750,2842,0,2.4011383568999465,0.9724100425994742,0,0.411424568946044
Oscars,0.974300121717962,2.1506565656565657,0,11668.1,6455231,203,0,2.8051399756564077,0.1506565656565657,0,0.4114148609715536
598380,26.15122170319799,3.341426390011677,0,321.4,2486450,419,0,2.230244340639598,1.341426390011677,0,0.41075738273875895
574941,26.80155540020972,2.9615227775835957,0,4417,673383,810,0,2.3603110800419436,0.9615227775835957,0,0.4105494618997683
MXS,1.5180810158275957,1.7019962140767508,0,24.5,3325372,5184,0,2.696383796834481,0.29800378592324916,0,0.4104526611223047
Thailand,24.949809560083796,4.019358400650899,0,304,3210418,548,0,1.9899619120167593,2.0193584006508987,0,0.41041991957856183
眉山,2.900104895104895,2.9263896158274885,0,693.7,2955219,321,0,2.419979020979021,0.9263896158274885,0,0.4100333855652304
511560,4.9557164566014125,4.015772983618297,0,402.7,3160168,353,0,2.0088567086797178,2.015772983618297,0,0.4092359294043303
南宁,25.63636363636364,4,0,3021.1,8741584,85274,0,2.127272727272728,2,0,0.4089754595494223
560460,0.9749943039416724,2.1052934407364785,0,1866.6,2242875,1406,0,2.8050011392116656,0.1052934407364785,0,0.4086776400292506
楚雄彝族自治州,2.55161256653794,1.196509562127704,0,472.5,2416747,3328,0,2.489677486692412,0.803490437872296,0,0.4086558344551908
Breaking,2.059030758226037,2.536424191160922,0,30590.4,372511,4178,0,2.5881938483547926,0.536424191160922,0,0.40865229411939546
The,23.989863684026563,4.607932087675171,0,3021.1,1416929,44110,0,1.7979727368053127,2.607932087675171,0,0.40839308593432
安康,27.703472409152088,2.742127849798838,0,336.2,2493436,162,0,2.5406944818304176,0.742127849798838,0,0.40739496472659875
450440,23.36975161898516,4.971734141943943,0,11992.5,284690,697,0,1.673950323797032,2.9717341419439434,0,0.4070504379625491
乌海,25.8601276335344,3.6026022754780924,0,916.8,556621,53,0,2.17202552670688,1.6026022754780924,0,0.4063445289181789
红河,-2.736057692,2.24942787638526,0,1.3,35971454,900,0,3.5472115384615384,0.2494278763852602,0,0.40617447536438267
504680,1.5849515485464565,2.5732672323386403,0,8,4067489,498,0,2.683009690290709,0.5732672323386403,0,0.40538468736808114
450070,24.887041017894493,4.274503253544039,0,31773.4,2308631,1670,0,1.9774082035788987,2.2745032535440393,0,0.4052417712075436
宁夏回族,1.5180810158275957,2.647431840311587,0,1.3,6455231,604,0,2.696383796834481,0.6474318403115871,0,0.4050940836301834
台州,4.429358645459209,4.151642058165548,0,693.7,6622888,4280,0,2.114128270908158,2.1516420581655478,0,0.40265144684977455
527540,1.5180810158275957,2.8074975307533445,0,3021.1,5400868,1670,0,2.696383796834481,0.8074975307533445,0,0.4004222662603758
焦作,3.232207489697187,3.5744672295938886,0,8188.2,3521078,376,0,2.3535585020605625,1.5744672295938886,0,0.39904803767672326
China,0.762671324912658,1.5319474442044636,0,184.4,2109750,9101,0,2.8474657350174684,0.4680525557955364,0,0.3983532887999841
三沙,0.999296332131234,1.4839654388358343,0,160.5,2333,196,0,2.800140733573753,0.5160345611641657,0,0.3976527932085855
532760,5.276150474799124,4.595729472140762,0,5867.1,556621,16,0,1.9447699050401752,2.5957294721407624,0,0.3972665450865652
505570,2.059030758226037,3.003496378431548,0,11668.1,262361,54,0,2.5881938483547926,1.003496378431548,0,0.3970656366935133
吉林省,4.915276400036071,5.407081911262798,0,1755.8,22805906,66,0,2.016944719992786,3.4070819112627984,0,0.39633269122269804
506580,3.1624183335008547,3.5744672295938886,0,5365.7,693988,47,0,2.3675163332998292,1.5744672295938886,0,0.39564398846695786
Xiamen,-0.661905615,2.434112399643176,0,1978.8,11544036,42486,0,3.132381122951554,0.43411239964317616,0,0.3948396603422896
Big,23.81826320501343,5.343775747805839,0,5078.5,3211462,142,0,1.763652641002686,3.3437757478058394,0,0.39452529079387216
铁门关,0.2118799861255636,2.3803579223046705,0,330.2,104746,4764,0,2.9576240027748875,0.38035792230467047,0,0.3937936733177207
CBN,26.15122170319799,4.114584593058411,0,1978.8,2726181,4489,0,2.230244340639598,2.114584593058411,0,0.39241061837151614
548260,7.413406408094435,6.125476018317666,0,3432.1,464435,321,0,1.517318718381113,4.125476018317666,0,0.39215220568128556
万宁,3.1624183335008547,3.7916666666666665,0,607.7,545992,750,0,2.3675163332998292,1.7916666666666665,0,0.39008433462425635
599850,27.703472409152088,3.4544694995957235,0,5078.5,1517027,3594,0,2.5406944818304176,1.4544694995957235,0,0.3895523636203231
Dayan,-0.495498323,2.374807751461089,0,1414.9,2249502,49,0,3.09909966453847,0.374807751461089,0,0.3894568888109203
554720,0.974300121717962,3.759027046013348,0,3796.1,23210450,429,0,2.8051399756564077,1.759027046013348,0,0.3887568258921629
沈阳,2.059030758226037,3.65768600122976,0,5365.7,9070093,1935,0,2.5881938483547926,1.6576860012297598,0,0.3885698464491511
亳州,-0.495498323,2.5049438438123226,0,1866.6,4996844,3,0,3.09909966453847,0.5049438438123226,0,0.3884974263999677
通辽,-0.495498323,2.465227601156069,0,18733.5,2873168,137,0,3.09909966453847,0.465227601156069,0,0.3881404497513262
530830,2.6311782786885245,3.65768600122976,0,412.6,1158640,10433,0,2.473764344262295,1.6576860012297598,0,0.38792353540855135
合肥,23.523409806567702,6.08327641984184,0,4417,9369881,133,0,1.7046819613135404,4.08327641984184,0,0.38742471544179125
十堰,-2.031535641,2.014097007223942,0,472.5,3209004,6759,0,3.4063071281638493,0.014097007223941915,0,0.386898499106499
506320,0.762671324912658,3.023445061839039,0,8,3354444,23,0,2.8474657350174684,1.023445061839039,0,0.38582769787887017
531920,3.315161001788909,4.151642058165548,0,321.4,3210418,11235,0,2.3369677996422182,2.1516420581655478,0,0.38532453755679136
560790,3.711533420707733,4.359739077669903,0,11500.4,2984659,85,0,2.2576933158584533,2.3597390776699028,0,0.38486240983045783
黑河,-0.495498323,2.5647932700912834,0,1757.9,1286401,188,0,3.09909966453847,0.5647932700912834,0,0.38418637764097197
拉萨,-1.731966699,1.8058999793345731,0,1757.9,867891,214,0,3.3463933398979497,0.19410002066542686,0,0.3831260551100069
Wasatch,6.9568014268727705,6.376034163408109,0,330.2,2814196,165,0,1.6086397146254459,4.376034163408109,0,0.3813155048757549
503530,-0.1274862,2.8968614238850963,0,3432.1,3503218,429,0,3.0254972399894857,0.8968614238850963,0,0.38091233881238334
Fox,4.111993197887766,4.678869957769041,0,5078.5,1512110,149,0,2.1776013604224467,2.6788699577690407,0,0.38042749014078286
阳泉,-1.731966699,2.3849360407907683,0,5078.5,1318505,548,0,3.3463933398979497,0.38493604079076826,0,0.37896391001882557
Shantou,24.949809560083796,5.407081911262798,0,8893.6,5385422,9513,0,1.9899619120167593,3.4070819112627984,0,0.37865704377840587
557730,1.7163842826243692,3.800878782388114,0,330.2,6563520,506,0,2.656723143475126,1.8008787823881138,0,0.37855324552781394
501360,-2.488947276,1.7457453334501798,0,61.9,3354444,157,0,3.497789455246102,0.2542546665498202,0,0.3781785683271466
福州,-2.488947276,2.445791988239618,0,2385.6,8291268,26082,0,3.497789455246102,0.44579198823961796,0,0.37754063010362354
Montreux,-1.731966699,1.4212957798847368,0,31773.4,4688744,456,0,3.3463933398979497,0.5787042201152632,0,0.37740959814443836
玉树藏族自治州,-2.488947276,1.7804011871865724,0,11991.7,425199,9101,0,3.497789455246102,0.21959881281342764,0,0.3772939572099234
504340,-3.282486173,2.141832704292109,0,402.7,504838,53,0,3.6564972346589415,0.14183270429210904,0,0.3739719031007268
450450,23.4457100591716,6.382673417721519,0,566.7,1551378,4196,0,1.68914201183432,4.382673417721519,0,0.3735968926579821
Wendover,1.5849515485464565,3.7916666666666665,0,8893.6,1434603,167,0,2.683009690290709,1.7916666666666665,0,0.37313485510003636
560330,-1.731966699,2.706794986571173,0,8188.2,1330565,88,0,3.3463933398979497,0.7067949865711731,0,0.37116055418583743
阿克苏,2.0208065810593903,4.151642058165548,0,5867.1,2714422,795,0,2.595838683788122,2.1516420581655478,0,0.3694079857697058
593580,24.949809560083796,5.708587204874334,0,11992.5,2906548,322,0,1.9899619120167593,3.708587204874334,0,0.3684894772771963
Austria,-2.736057692,1.438685197037579,0,336.2,263245,149,0,3.5472115384615384,0.5613148029624211,0,0.3670992837959877
上海,-2.488947276,2.6670670241286865,0,30590.4,0,65,0,3.497789455246102,0.6670670241286865,0,0.3666426984980173
临夏回族自治州,24.23569487983281,6.228599694217106,0,5365.7,2109750,197,0,1.847138975966562,4.228599694217106,0,0.36532977359243357
海南省,-0.661905615,3.583921657936689,0,1.3,9060092,1529,0,3.132381122951554,1.5839216579366888,0,0.36280135916751377
506030,2.5895730779557864,4.645299452276197,0,26139.4,156108,1613,0,2.4820853844088426,2.6452994522761966,0,0.3613472127514882
515420,-2.736057692,2.9003089598352214,0,5078.5,1208803,3721,0,3.5472115384615384,0.9003089598352214,0,0.3593634393447711
552790,0.2118799861255636,3.800693601525923,0,24.5,1853227,1155,0,2.9576240027748875,1.8006936015259232,0,0.3591048996073207
百色,0.999296332131234,4.254981615998566,0,412.6,3571505,604,0,2.800140733573753,2.254981615998566,0,0.3558613940742813
450340,0.3,0,0,304,2328582,120,0,2.94,2,0,0.3548331195665757
台湾省,-2.736057692,3.076985050577388,0,184.4,0,196,0,3.5472115384615384,1.0769850505773881,0,0.35395712154991155
535880,3.232207489697187,5.576762331838565,0,330.2,4868243,1564,0,2.3535585020605625,3.576762331838565,0,0.34705000634050714
560040,-2.031535641,3.573109619686801,0,61.9,468216,114921,0,3.4063071281638493,1.573109619686801,0,0.346959816277592
Hasetsune,-2.488947276,3.531559633027523,0,11992.5,3855601,2580,0,3.497789455246102,1.531559633027523,0,0.34628260905504743
北屯,-2.031535641,3.583921657936689,0,1414.9,20414,233,0,3.4063071281638493,1.5839216579366888,0,0.34518592351266647
595590,25.75154547757791,6.299809523809524,0,402.7,6255007,188,0,2.150309095515582,4.299809523809524,0,0.34313636026049316
那曲,-2.488947276,3.686620558072979,0,18733.5,504838,226,0,3.497789455246102,1.686620558072979,0,0.3399824391784301
505270,-0.495498323,4.411034109366541,0,8,4798090,2397,0,3.09909966453847,2.4110341093665406,0,0.33749182501974434
Run,3.7214669051878353,6.228599694217106,0,2618.4,1067336,17424,0,2.255706618962433,4.228599694217106,0,0.3327641202493369
527870,2.135325419566108,5.57304739482035,0,693.7,2404954,1406,0,2.5729349160867785,3.5730473948203496,0,0.3302144155156338
529080,-3.443356214,4.068148755250486,0,61.9,1253878,11235,0,3.6886712427005426,2.068148755250486,0,0.32382927328136574
Yixing,27.809931752873567,6.228599694217106,0,412.6,8741584,484,0,2.5619863505747134,4.228599694217106,0,0.31653930715712864
日喀则,0.762671324912658,5.527296557348401,0,607.7,798153,2502,0,2.8474657350174684,3.527296557348401,0,0.3136247185213412
589740,22.550246994128063,11.427017445657244,0,61.9,6981236,230,0,1.5100493988256125,9.427017445657244,0,0.29652818093959304
599970,28.313694109882857,6.743073628726733,0,336.2,10466625,98,0,2.6627388219765713,4.743073628726733,0,0.29476115388486024
597920,26.39347907557776,8.242835727670206,0,5078.5,6234401,142,0,2.278695815115552,6.242835727670206,0,0.27726149411681755
595670,23.03228372555519,12.217940199335548,0,1.3,232124,322,0,1.6064567451110379,10.217940199335548,0,0.2745373527675765
广西壮族,28.313694109882857,12.217940199335548,0,31773.4,44224288,413504,0,2.6627388219765713,10.217940199335548,0,0.23125886905617907
Copthorne,0.762671324912658,8.242835727670206,0,402.7,2153638,54,0,2.8474657350174684,6.242835727670206,0,0.22381871530213485
葫芦岛,-0.661905615,11.427017445657244,0,412.6,2434194,139,0,3.132381122951554,9.427017445657244,0,0.09370915372134969
